BLC_ID;BLC_NAME;NADSKUPINA_ID;NADSKUPINA_NAME;SPU_ID;SPU_NAME;PU_ID;PU_NAME;POL_ID;POL_NAME;PRG_ID;PRG_NAME;POD_ID;POD_NAME;SP2013
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;27;MINISTRSTVO ZA ZDRAVJE;2711;Ministrstvo za zdravje;17;ZDRAVSTVENO VARSTVO;1701;Urejanje sistema in podporne dejavnosti na podroèju zdravstvenega varstva;170103;Mednarodno sodelovanje na podroèju zdravstva;298433
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;27;MINISTRSTVO ZA ZDRAVJE;2711;Ministrstvo za zdravje;17;ZDRAVSTVENO VARSTVO;1702;Primarno zdravstveno varstvo;170201;Investicijska vlaganja na primarni ravni;927218
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;27;MINISTRSTVO ZA ZDRAVJE;2711;Ministrstvo za zdravje;17;ZDRAVSTVENO VARSTVO;1703;Sekundarno in terciarno zdravstveno varstvo;170301;Investicijska vlaganja na sekundarni in terciarni ravni;64704441,01
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;27;MINISTRSTVO ZA ZDRAVJE;2711;Ministrstvo za zdravje;17;ZDRAVSTVENO VARSTVO;1705;Oskrba z zdravili in medicinskimi pripomoèki;170501;Uèinkovito zdravljenje z dragimi zdravili;778083
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;27;MINISTRSTVO ZA ZDRAVJE;2711;Ministrstvo za zdravje;17;ZDRAVSTVENO VARSTVO;1706;Programi javnega zdravja;170601;Naloge javnega zdravja;8109570
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;27;MINISTRSTVO ZA ZDRAVJE;2711;Ministrstvo za zdravje;17;ZDRAVSTVENO VARSTVO;1707;Drugi programi na podroèju zdravstva;170701;Presaditve, transfuzije, odškodnine (cepiva, kri);1731564
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;27;MINISTRSTVO ZA ZDRAVJE;2711;Ministrstvo za zdravje;17;ZDRAVSTVENO VARSTVO;1707;Drugi programi na podroèju zdravstva;170702;Delovanje nujne medicinske pomoèi in zdravstva v izrednih razmerah;120283
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;27;MINISTRSTVO ZA ZDRAVJE;2711;Ministrstvo za zdravje;17;ZDRAVSTVENO VARSTVO;1707;Drugi programi na podroèju zdravstva;170703;Zdravstveno varstvo nezavarovanih in socialno ogroženih;12233446
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;27;MINISTRSTVO ZA ZDRAVJE;2713;Zdravstveni inšpektorat RS;17;ZDRAVSTVENO VARSTVO;1701;Urejanje sistema in podporne dejavnosti na podroèju zdravstvenega varstva;170102;Podporne dejavnosti in nadzor na podroèju zdravstva;4900207
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;27;MINISTRSTVO ZA ZDRAVJE;2715;Urad RS za kemikalije;17;ZDRAVSTVENO VARSTVO;1701;Urejanje sistema in podporne dejavnosti na podroèju zdravstvenega varstva;170104;Urejanje na podroèju kemikalij;1124871,4
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;27;MINISTRSTVO ZA ZDRAVJE;2717;Uprava RS za varstvo pred sevanji;17;ZDRAVSTVENO VARSTVO;1701;Urejanje sistema in podporne dejavnosti na podroèju zdravstvenega varstva;170105;Urejanje na podroèju varstva pred sevanji;360995
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;03;ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE;0303;Mednarodno razvojno sodelovanje in humanitarna pomoè;030302;Èlanstvo v mednarodnih institucijah;1125578
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;05;ZNANOST IN INFORMACIJSKA DRUŽBA;0501;Urejanje sistema in podporne dejavnosti na podroèju znanosti in tehnologije;050101;Programi Organizacije Združenih narodov za izobraževanje, znanost in kulturo - UNESCO;258005
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;05;ZNANOST IN INFORMACIJSKA DRUŽBA;0502;Znanstveno raziskovalna dejavnost;050201;Raziskovalni programi in projekti;96591362,79
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;05;ZNANOST IN INFORMACIJSKA DRUŽBA;0502;Znanstveno raziskovalna dejavnost;050202;Mednarodne aktivnosti na podroèju znanosti;5174306,76
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;05;ZNANOST IN INFORMACIJSKA DRUŽBA;0502;Znanstveno raziskovalna dejavnost;050204;Podpora raziskovalni infrastrukturi;41027623,73
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;05;ZNANOST IN INFORMACIJSKA DRUŽBA;0503;Èloveški viri v podporo znanosti;050302;Mladi raziskovalci, mobilnost in spodbude najboljšim raziskovalcem;25213408,1
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;05;ZNANOST IN INFORMACIJSKA DRUŽBA;0504;Podpora tehnološkim razvojnim projektom;050403;Podpora tehnološkim razvojnim projektom;21372194
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;05;ZNANOST IN INFORMACIJSKA DRUŽBA;0505;Informacijska družba in elektronske komunikacije;050501;Urejanje podroèja informacijske družbe in elektronskih komunikacij;13250823
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;05;ZNANOST IN INFORMACIJSKA DRUŽBA;0505;Informacijska družba in elektronske komunikacije;050502;Razvoj širokopasovnih omrežij;8000000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;05;ZNANOST IN INFORMACIJSKA DRUŽBA;0505;Informacijska družba in elektronske komunikacije;050503;Razvoj in promocija na podroèju elektronskih komunikacij;234650
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;10;TRG DELA IN DELOVNI POGOJI;1002;APZ - Usposabljanje in izobraževanje;100201;Usposabljanje in izobraževanje;2216880
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;14;PODJETNIŠTVO IN KONKURENÈNOST;1402;Poslovno okolje za podjetništvo in konkurenènost;140210;Meroslovni sistem;71992
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;18;KULTURA IN CIVILNA DRUŽBA;1801;Urejanje sistema in podporne dejavnosti na podroèju kulture;180102;Podporne dejavnosti na podroèju kulture;258686,81
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;18;KULTURA IN CIVILNA DRUŽBA;1802;Ohranjanje kulturne dedišèine;180201;Varstvo kulturne dedišèine, arhivska in knjižnièna dejavnost;73767932
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;18;KULTURA IN CIVILNA DRUŽBA;1803;Programi v kulturi in mediji;180301;Kulturne dejavnosti manjšin;5353714
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;18;KULTURA IN CIVILNA DRUŽBA;1803;Programi v kulturi in mediji;180302;Mediji;2526541
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;18;KULTURA IN CIVILNA DRUŽBA;1803;Programi v kulturi in mediji;180303;Mednarodno sodelovanje na podroèju kulture;919871
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;18;KULTURA IN CIVILNA DRUŽBA;1803;Programi v kulturi in mediji;180304;Založništvo;4910988
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;18;KULTURA IN CIVILNA DRUŽBA;1803;Programi v kulturi in mediji;180305;Promocija in razvoj slovenskega jezika;1549022
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;18;KULTURA IN CIVILNA DRUŽBA;1803;Programi v kulturi in mediji;180306;Nagrade in socialne pravice na podroèju kulture;5974517
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;18;KULTURA IN CIVILNA DRUŽBA;1803;Programi v kulturi in mediji;180307;Ljubiteljska kultura;3915543
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;18;KULTURA IN CIVILNA DRUŽBA;1803;Programi v kulturi in mediji;180308;Umetnostni programi;69484538,82
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;18;KULTURA IN CIVILNA DRUŽBA;1804;Podpora nevladnim organizacijam in civilni družbi;180403;Podpora verskim skupnostim;1950000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;19;IZOBRAŽEVANJE IN ŠPORT;1901;Urejanje sistema in podporne dejavnosti na podroèju izobraževanja in športa;190102;Podporne aktivnosti na podroèju izobraževanja in športa;46328286,39
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;19;IZOBRAŽEVANJE IN ŠPORT;1902;Predšolska vzgoja;190201;Izvajanje predšolske vzgoje;1248538
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;19;IZOBRAŽEVANJE IN ŠPORT;1902;Predšolska vzgoja;190202;Poveèanje vkljuèenosti otrok v predšolsko vzgojo;19517057
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;333;MINISTRSTVO ZA IZOBRAŽEVANJE, ZNANOST, KULTURO IN ŠPORT;3330;Ministrstvo za izobraževanje, znanost, kulturo in šport;19;IZOBRAŽEVANJE IN ŠPORT;1903;Osnovno šolstvo;190301;Izvajanje osnovnošolskih programov;600519686,2
